sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
2140730,16,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3664071,2,12,0,0,0,0,0,0,0,0,0,No,0,0.55,0.7,0,No,No,No,Yes,No,No
3138933,5,8,0,0,0,0,0,0,0,3,0,No,0,0.37,0.34,0,No,No,Yes,Yes,No,No
2924025,7,4,0,0,0,0,0,0,1,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3537261,2,2,0,0,0,0,0,0,0,0,0,No,0,0.84,0.84,0,No,No,No,Yes,No,No
3094927,1,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
3736611,1,8,0,0,1,1,0,1,1,1,2,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3225983,55,2,0,0,0,0,0,1,1,1,0,No,0,0.77,0.79,0,Yes,No,No,Yes,No,No
4830116,758,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
3888347,32,52,0,0,0,0,0,0,0,0,1,No,0,0.99,0.94,0,Yes,No,No,No,No,No
3666213,16,2,0,0,0,0,0,0,32,33,1,No,0,0.07,0.07,0,Yes,No,No,No,No,No
2096712,20,2,0,0,0,0,0,0,0,1,0,No,0,0.79,0.62,0,Yes,No,No,Yes,No,No
3984601,74,8,1,0,0,0,11,47,109,201,10,No,0,0.98,0.97,0,No,No,No,Yes,No,No
3358325,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3518740,62,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3946256,5,8,0,0,0,0,0,0,0,0,0,No,0,0.86,0.87,0,No,No,No,Yes,No,No
3981616,46,2,0,0,0,0,0,0,0,0,2,No,0,0.98,0.94,0,No,No,No,Yes,No,No
3108365,2,12,0,3,6,6,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3315213,1,8,0,1,3,4,0,1,2,2,0,No,0,0.74,0.73,0,No,No,No,Yes,No,No
3780713,21,8,0,0,0,0,2,2,3,3,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3918167,4,9,0,1,1,1,0,0,0,0,0,No,0,0.7,0.67,0,No,No,No,Yes,No,No
3964896,9,4,0,0,0,0,0,0,0,0,0,No,0,0.71,0.8,0,No,No,No,Yes,No,No
3074277,52,4,0,0,0,0,0,1,2,3,0,No,0,0.73,0.78,0,No,No,Yes,Yes,No,No
2879348,4,8,0,3,3,4,1,1,8,13,0,No,0,0.52,0.67,0,No,No,No,Yes,No,No
2906967,17,4,0,0,0,0,0,2,5,7,4,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3177123,17189,4,3,0,0,0,46,144,318,659,38,No,0,0.73,0.78,0,No,No,Yes,Yes,No,No
3784443,1,12,0,0,0,0,0,1,1,1,0,No,0,0.63,0.75,0,Yes,No,No,Yes,No,No
4790120,2,8,0,12,12,19,1,7,11,16,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
3240592,3,9,0,0,1,2,0,0,2,3,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4773049,198,12,6,0,0,0,23,106,190,347,21,No,0,0.87,0.74,0,No,No,No,Yes,No,No
3943888,17,8,0,0,0,0,1,2,5,9,0,No,0,0.8,0.84,0,No,No,No,Yes,No,No
2276961,417,8,0,0,0,0,4,10,40,48,2,No,0,0.05,0.14,0,No,No,No,Yes,No,No
3311220,1,16,0,1,1,1,0,0,0,0,0,No,0,0.31,0.4,0,No,No,No,Yes,No,No
3747413,3,2,0,1,3,5,0,2,4,5,0,No,0,0.91,0.95,0,No,No,No,Yes,No,No
3641699,51,9,0,0,0,0,0,0,0,0,0,No,0,0.67,0.75,0,Yes,No,No,No,No,No
2901800,12,8,0,0,0,0,0,2,2,2,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3245886,4,9,0,0,0,0,0,0,0,0,2,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3104828,3,8,0,5,5,10,0,2,5,9,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3638331,31,8,0,0,0,0,0,0,0,0,1,No,0,0.85,0.81,0,Yes,No,No,Yes,No,No
2973192,66,4,0,0,0,0,0,0,0,0,1,No,0,0.75,0.72,0,Yes,No,No,Yes,No,No
4924722,320,8,46,178,295,497,66,362,674,1085,46,No,0,0.95,0.79,0,No,No,No,Yes,No,No
2195061,0,2,0,0,0,0,0,0,0,0,0,No,0,0.22,0.27,0,No,No,No,Yes,No,No
2997410,0,2,0,2,2,2,0,0,0,0,0,No,0,0.7,0.73,0,No,No,No,Yes,No,No
3184942,-1117,9,4,2534,3074,3722,27,858,2788,3171,421,No,0,0.84,0.84,1240,No,No,No,Yes,No,No
4867628,5,4,0,0,0,0,0,0,0,0,1,No,0,0.26,0.18,0,Yes,No,No,Yes,No,No
3040120,147,12,0,0,0,0,0,0,0,0,0,No,0,0.92,0.9,0,No,No,No,Yes,No,No
2201771,19,8,0,0,0,0,0,0,0,0,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
2967678,4,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2302066,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
2120464,150,8,0,0,0,0,3,15,42,68,2,No,0,0.38,0.28,0,No,No,No,Yes,No,No
3315374,52,8,4,28,56,84,6,27,59,92,23,No,0,0.87,0.88,0,No,No,No,Yes,No,No
3813034,5,2,0,0,0,1,0,0,3,8,0,No,0,0.91,0.92,0,No,No,No,Yes,No,No
3055140,4,8,0,0,0,0,0,0,1,1,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
2218586,16,8,0,0,12,24,2,6,22,34,0,No,0,0.79,0.79,0,No,No,No,Yes,No,No
3863735,2,8,0,0,0,0,0,0,0,0,0,No,0,0.79,0.66,0,No,No,No,Yes,No,No
3922712,6,12,15,0,15,15,2,8,18,27,0,No,0,0,0,0,No,No,No,Yes,No,No
3644411,5,12,0,0,0,0,0,0,3,3,0,No,0,0.55,0.7,0,No,No,Yes,Yes,No,No
3331764,2,8,0,9,12,12,3,8,15,23,0,No,0,0.34,0.3,0,No,No,No,Yes,No,No
2158962,2,8,0,0,0,0,0,1,1,2,1,No,0,0.92,0.88,0,No,No,No,Yes,No,No
2945181,1,8,0,0,0,0,0,1,3,4,0,No,0,0.87,0.8,0,Yes,No,No,Yes,No,No
2902242,49,4,0,0,0,17,2,10,19,22,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3518087,0,8,0,2,2,2,0,0,0,0,1,No,0,0.78,0.78,0,No,No,No,Yes,No,No
2149881,3,8,0,0,0,0,0,0,0,0,1,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2867148,63,8,18,36,75,129,6,48,90,140,26,No,0,0.88,0.94,0,No,No,No,Yes,No,No
2959738,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
4769845,75,12,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,No,Yes,No,No
2257813,109,14,6,60,80,100,16,51,105,176,24,No,0,1,0.97,0,No,No,No,Yes,No,No
3437059,6,4,0,0,0,0,0,1,2,2,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4877740,4,12,0,0,0,0,0,0,0,0,0,No,0,0.59,0.65,0,No,No,No,Yes,No,No
3684715,30,8,15,0,0,0,0,0,0,0,0,No,0,0.77,0.77,0,No,No,No,Yes,No,No
3486176,10,4,40,0,0,0,0,5,10,12,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3279307,35,8,0,0,0,0,1,3,10,15,2,No,0,0.56,0.68,1,No,No,No,Yes,No,No
3484185,1186,52,3,0,0,0,32,87,183,278,45,No,0,0.58,0.45,0,Yes,No,No,Yes,No,No
3813456,22,8,0,0,0,0,0,0,0,0,1,No,0,0.96,0.97,0,No,No,No,Yes,No,No
3629590,95,12,0,75,75,75,19,53,101,162,22,No,0,0.86,0.89,0,No,No,No,Yes,No,No
2189209,60,2,0,0,0,0,3,6,29,29,0,No,0,0.81,0.75,0,Yes,No,Yes,Yes,No,No
3041972,0,8,0,64,64,64,0,0,0,1,100,No,0,0.98,0.98,0,Yes,No,No,No,No,No
2872848,110,4,31,48,98,141,21,60,112,180,22,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2865790,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3106037,119,8,36,12,121,217,33,108,248,409,32,No,0,0.83,0.86,0,No,No,No,Yes,No,No
2241112,63,8,1,108,216,216,28,85,136,194,49,No,0,0.45,0.42,0,No,No,No,Yes,No,No
3552533,57,2,31,112,224,344,31,94,191,311,34,No,0,0.73,0.67,0,No,No,No,Yes,No,No
2178968,3,9,0,12,17,27,0,4,13,16,0,No,0,0.94,0.79,0,No,No,No,Yes,No,No
3787815,1,12,0,0,0,0,0,0,1,1,0,No,0,0.63,0.75,0,Yes,No,No,Yes,No,No
3180448,3,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3441980,34,8,0,0,0,0,0,3,10,30,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
2905869,12,2,0,6,18,24,0,5,5,5,0,No,0,0.88,0.83,0,No,No,No,Yes,No,Yes
3101486,2,2,0,4,8,12,1,3,7,12,0,No,0,0.99,0.96,0,No,No,No,Yes,No,No
2239864,102,8,17,15,58,119,15,56,141,231,30,No,0,0.48,0.52,0,No,No,No,Yes,No,No
3442057,7,2,0,2,3,10,0,2,2,2,1,No,0,0.99,0.96,0,No,No,Yes,Yes,No,No
2994895,96,9,0,0,17,57,10,30,97,167,30,No,0,0.94,0.83,0,No,No,No,Yes,No,No
4843912,3,9,0,0,0,0,0,0,0,0,1,No,0,0.7,0.67,0,No,No,Yes,Yes,No,No
3079407,5,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,Yes,Yes,No,No
3862571,800,8,4,0,0,0,0,0,0,0,0,No,0,0.96,0.97,0,No,No,No,Yes,No,No
3833671,5,2,0,0,0,0,0,0,0,0,1,No,0,0.78,0.79,0,No,No,No,Yes,No,No
2955850,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3066292,2,9,0,0,0,0,0,0,0,0,1,No,0,0.7,0.66,0,No,No,No,Yes,No,No
2281569,8,2,0,0,0,0,1,4,6,8,1,No,0,0.97,0.9,0,No,No,No,Yes,No,No
4784020,3887,2,0,0,0,0,4,47,81,120,0,No,0,1,1,0,No,No,No,Yes,No,No
3149021,7,8,2,4,10,16,0,6,8,15,0,No,0,0.87,0.8,0,No,No,No,Yes,No,No
4001095,15,2,0,0,0,0,2,5,6,7,0,No,0,0.29,0.17,0,No,No,No,Yes,No,No
2232921,1599,8,309,2054,4502,7166,791,2647,5482,8077,1210,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2239097,6,9,0,0,0,0,0,0,2,4,0,No,0,1,1,0,No,No,No,Yes,No,No
4955817,543,8,1,0,0,0,12,32,76,126,26,No,0,0.97,0.95,0,No,No,No,Yes,No,No
3819389,11,2,0,0,0,0,0,0,0,0,1,No,0,1,0.9,0,No,No,No,Yes,No,No
4959852,11,8,0,7,12,17,0,0,28,32,1,No,0,0.82,0.92,0,No,No,No,Yes,No,No
3012207,11,12,0,0,0,0,0,0,0,0,0,No,0,0.66,0.67,0,No,No,No,Yes,No,No
3005007,2,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.96,0,No,No,Yes,Yes,No,No
2838411,136,8,0,0,0,0,0,0,0,1,0,No,0,0.98,0.93,0,No,No,No,Yes,No,No
3347943,5,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
2888570,5,9,0,0,0,0,0,0,0,0,2,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3179127,-122,8,158,1487,2129,3131,262,1116,1582,2142,352,No,0,0,0.03,314,No,No,No,Yes,No,No
2232517,18,8,0,0,0,0,1,3,8,13,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3748036,39,8,1,30,66,90,3,40,84,125,12,No,0,0.7,0.73,0,No,No,No,Yes,No,No
3194404,591,8,0,0,0,0,0,0,0,0,0,No,0,0.72,0.69,0,No,No,Yes,Yes,No,No
3644875,191,52,0,0,0,0,4,7,18,25,3,No,0,0.93,0.96,0,Yes,No,No,Yes,No,No
3203650,53,12,0,0,0,0,1,6,8,13,2,No,0,0.87,0.94,0,Yes,No,No,Yes,No,No
3017241,0,4,3,3,3,3,0,0,0,0,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
2999039,45,8,0,14,14,46,7,31,58,94,7,No,0,0.74,0.77,0,No,No,No,Yes,No,No
3704755,62,8,1,135,225,299,37,110,189,288,36,No,0,0.88,0.79,0,No,No,No,Yes,No,No
4767364,1,10,0,0,0,1,1,1,2,2,0,No,0,0.88,0.9,0,No,No,No,Yes,No,No
3850187,36,8,1,0,7,14,3,12,22,28,0,No,0,0.97,0.9,0,No,No,No,Yes,No,No
2850991,3,12,0,2,2,2,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
2195786,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3546735,2,4,0,0,0,0,0,0,0,0,0,No,0,0.71,0.79,0,No,No,No,Yes,No,No
3093305,620,9,3,0,281,502,49,168,425,626,54,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3900378,9,8,0,0,6,12,2,3,9,15,0,No,0,1,0.98,0,No,No,No,Yes,No,No
2253526,2,8,0,0,0,0,0,0,0,0,0,No,0,0.93,0.87,0,Yes,No,No,Yes,No,No
3942432,75,9,0,0,0,0,12,23,45,65,4,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
2165081,0,4,0,10,10,10,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,Yes
3777831,205,12,0,0,0,0,3,3,6,7,1,No,0,0.86,0.89,0,Yes,No,No,Yes,No,No
3465764,2,8,10,8,23,43,6,18,40,57,7,No,0,0.8,0.79,0,No,No,No,Yes,No,No
3969328,64,8,0,0,0,0,2,8,26,35,3,No,0,0.86,0.87,0,No,No,No,Yes,No,No
2834649,386,8,0,200,600,800,72,283,610,991,78,No,0,0.89,0.95,0,No,No,No,Yes,No,No
2923584,2,12,0,12,12,12,1,3,3,3,0,No,0,0.73,0.79,0,No,No,Yes,Yes,No,No
3712685,1,8,0,3,3,3,0,1,2,3,0,No,0,1,0.98,0,No,No,No,Yes,No,No
4917727,65,8,2,0,40,40,13,35,60,68,27,No,0,0.92,0.96,0,No,No,No,Yes,No,No
3777881,29,12,0,9,9,9,2,10,35,66,1,No,0,0.93,0.96,0,No,No,No,Yes,No,No
3244509,1,8,0,0,0,0,0,0,0,0,2,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3966803,164,2,67,0,39,91,37,120,233,249,37,No,0,0.8,0.68,0,No,No,Yes,Yes,No,No
3590499,22,8,0,0,0,0,0,0,0,0,2,No,0,1,1,0,Yes,No,No,Yes,No,No
3958467,22,8,0,0,0,0,0,0,2,3,1,No,0,0.89,0.94,0,No,No,No,Yes,No,No
2212603,10,2,0,0,0,0,0,0,0,0,0,No,0,0.95,0.89,0,No,No,No,Yes,No,No
2083921,190,8,0,0,0,0,0,3,5,7,0,No,0,0.76,0.84,0,Yes,No,Yes,Yes,No,No
4788260,2,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.68,0,No,No,Yes,Yes,No,No
2262961,3,2,0,4,4,4,0,2,4,4,0,No,0,0.1,0.08,0,Yes,No,No,Yes,No,No
2299975,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
4950330,22,2,0,0,0,0,0,1,11,21,1,No,0,0.86,0.91,0,No,No,No,Yes,No,No
3588501,286,8,11,0,250,250,30,83,180,279,37,No,0,0.92,0.93,0,No,No,No,Yes,No,No
2124397,1,8,0,5,9,15,1,3,4,5,0,No,0,0.84,0.87,0,No,No,No,Yes,No,No
2269733,1,8,0,0,1,1,0,0,1,1,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3585075,610,2,25,0,0,0,3,13,38,63,0,No,0,0.44,0.68,0,No,No,No,Yes,No,No
2207343,277,2,852,1008,2016,2856,500,1156,2128,2961,310,No,0,1,1,0,No,No,No,Yes,No,No
3590134,23,8,0,0,0,0,0,0,0,1,0,No,0,0.3,0.38,0,No,No,No,Yes,No,No
4828816,155,8,0,0,0,0,0,3,7,14,2,No,0,0.81,0.74,0,No,No,No,Yes,No,No
3188373,0,2,0,36,36,36,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
3960513,1,8,0,1,1,1,0,0,1,1,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3189368,8,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
2193051,6,8,0,0,0,0,0,0,2,2,0,No,0,0.39,0.18,0,Yes,No,Yes,Yes,No,No
2098320,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
4908196,9,12,0,2,2,2,0,0,0,0,0,No,0,0.46,0.48,0,Yes,No,No,Yes,No,No
3929513,59,2,0,0,0,0,0,2,10,12,0,No,0,0.58,0.55,0,No,No,Yes,Yes,No,No
3495690,1,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3819724,15,12,0,0,0,0,0,0,0,0,1,No,0,0.46,0.48,0,Yes,No,No,Yes,No,No
3059623,15,12,0,0,0,0,0,0,1,1,0,No,0,0,0,0,No,No,No,Yes,No,No
2090418,97,8,0,24,24,24,0,0,0,0,0,No,0,0.5,0.52,0,Yes,No,No,Yes,No,No
2174922,2,9,0,1,2,3,0,1,2,3,0,No,0,1,1,0,No,No,No,Yes,No,No
4785147,9,8,0,0,0,0,0,0,7,13,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3977707,3,9,0,0,0,0,0,0,0,0,0,No,0,0.67,0.53,0,No,No,No,Yes,No,No
2954117,9,8,0,12,12,12,2,3,8,15,0,No,0,0.14,0.12,0,No,No,No,Yes,No,No
4968629,25,2,0,0,11,33,17,45,71,73,10,No,0,0.88,0.94,0,No,No,No,Yes,No,No
4744826,12,12,0,0,0,0,0,0,2,2,0,No,0,0.63,0.75,0,No,No,Yes,Yes,No,No
3351423,13,8,0,0,0,0,0,0,0,0,0,No,0,0.79,0.79,0,No,No,No,Yes,No,No
3854404,10,12,0,0,0,0,0,0,0,0,1,No,0,0.32,0.35,0,No,No,No,Yes,No,No
3501300,0,12,0,5,5,5,0,0,0,0,0,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3566411,5,4,0,0,0,0,1,1,1,1,0,No,0,0.71,0.79,0,No,No,No,Yes,No,No
3539380,2202,52,0,0,0,0,22,102,188,346,70,No,0,0.95,0.95,0,Yes,No,No,Yes,No,No
2125631,33,12,0,0,0,0,0,0,0,0,2,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3502968,52,16,0,0,0,0,1,6,12,16,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3600599,8,12,0,0,0,3,2,4,8,13,0,No,0,0.73,0.85,0,No,No,No,Yes,No,No
3435191,160,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,Yes,Yes,No,No
3538674,281,8,0,200,400,600,37,132,343,470,54,No,0,0.69,0.8,0,No,No,No,Yes,No,No
3236817,19,8,0,0,11,22,0,5,8,19,1,No,0,0.66,0.66,0,No,No,No,Yes,No,No
3598931,11,8,31,10,10,15,10,46,57,67,11,No,0,0.83,0.89,0,No,No,No,Yes,No,No
3144715,13,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3074541,12,9,0,0,0,0,0,0,0,0,0,No,0,0.93,0.78,0,No,No,Yes,Yes,No,No
3036337,4,10,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
4753596,1,8,0,40,40,40,30,140,274,443,0,No,0,0.98,0.97,0,No,No,No,No,No,No
3204455,10,9,0,0,0,0,0,0,1,1,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3615491,213,8,4,0,0,0,6,18,46,75,14,No,0,0.6,0.57,0,No,No,No,Yes,No,No
3682033,3,8,0,0,0,0,0,0,0,0,0,No,0,0.52,0.42,0,No,No,Yes,Yes,No,No
2215885,13,12,0,0,0,0,1,1,2,3,0,No,0,0.66,0.7,0,Yes,No,No,No,No,No
3134091,76,9,4,40,88,128,17,45,101,173,44,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2905937,5,8,0,4,4,8,1,5,8,9,0,No,0,0.87,0.8,0,No,No,No,Yes,No,No
3702502,5913,12,0,0,0,0,115,422,2557,5698,214,No,0,0.8,0.84,0,No,No,No,Yes,No,No
3321538,0,4,3,3,3,3,0,0,0,0,0,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
3973111,650,8,0,0,0,0,21,73,93,176,25,No,0,1,1,0,No,No,No,Yes,No,No
3564793,5,5,0,0,0,0,0,3,3,3,0,No,0,0.73,0.75,0,Yes,No,No,Yes,No,No
3642691,68,12,4,12,12,12,2,4,25,60,5,No,0,0.62,0.69,0,No,No,No,Yes,No,No
3764671,3,9,0,0,0,0,0,0,0,1,2,No,0,0.68,0.67,0,No,No,Yes,Yes,No,No
3008380,2,2,1,0,1,2,0,2,4,5,0,No,0,0.88,0.63,0,No,No,No,Yes,No,No
2981994,3,12,0,8,8,8,1,3,6,7,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
2141982,14,2,0,40,40,40,7,25,32,34,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2124355,118,8,0,108,144,216,18,76,138,221,57,No,0,0.85,0.83,0,No,No,No,Yes,No,No
2103157,58,8,10,96,168,240,36,105,190,297,78,No,0,0.77,0.73,0,No,No,No,Yes,No,No
4835655,323,2,58,630,1365,2100,144,555,1170,1631,194,No,0,0.98,0.99,0,No,No,No,Yes,No,No
4774519,20,8,0,0,0,0,0,0,0,1,0,No,0,0.86,0.91,0,Yes,No,No,Yes,No,No
3790739,2,8,0,0,1,1,0,1,2,3,1,No,0,0.97,0.98,0,No,No,No,Yes,No,No
4949581,34,8,2,11,29,47,5,22,46,63,15,No,0,1,0.99,0,No,No,No,Yes,No,No
3615660,370,8,164,591,1181,1653,195,634,1580,2547,181,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2204444,12,8,0,18,26,42,9,26,52,77,0,No,0,0.37,0.36,0,No,No,No,Yes,No,No
3532120,108,12,0,0,0,0,2,13,20,24,1,No,0,0.86,0.89,0,No,No,Yes,Yes,No,No
2892775,0,2,0,12,12,12,0,0,0,0,0,No,0,0.82,0.84,0,Yes,No,No,Yes,No,No
3442495,864,2,64,810,1515,2325,277,999,1571,2103,215,No,0,1,0.94,0,No,No,No,Yes,No,No
4801514,30,8,0,10,30,55,5,16,25,42,4,No,0,0.74,0.73,0,No,No,Yes,Yes,No,No
3678773,1580,4,0,0,0,0,0,0,0,1,0,No,0,0.71,0.79,0,No,No,No,Yes,No,No
3668926,24,8,0,0,0,0,2,4,9,29,2,No,0,0.75,0.87,0,No,No,No,Yes,No,No
3990149,58,0,0,0,0,0,3,9,22,34,1,No,0,0,0,0,No,No,Yes,No,No,No
3269311,5,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3269076,6,8,0,0,0,0,0,0,0,0,0,No,0,0.84,0.86,0,No,No,No,Yes,No,No
3736000,160,2,0,0,0,0,0,0,1,2,5,No,0,0.81,0.87,0,Yes,No,No,Yes,No,No
3391146,34,8,0,0,25,25,3,12,26,35,8,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2304954,1601,12,0,0,0,0,0,5,18,28,8,No,0,0.57,0.7,0,No,No,Yes,Yes,No,No
3647276,3968,8,1350,8250,15950,23250,2294,8053,17578,27111,2329,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2236025,3,10,0,1,1,2,0,0,1,3,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
3653582,6,8,0,12,16,24,4,10,22,29,0,No,0,0.8,0.83,0,No,No,No,Yes,No,No
3049859,52,8,0,0,0,0,0,0,0,0,1,No,0,0.84,0.8,0,Yes,No,No,Yes,No,No
4972606,2,9,0,0,0,0,0,0,0,0,1,No,0,0.7,0.67,0,No,No,No,Yes,No,No
2286826,88,8,0,0,0,0,8,20,49,78,0,No,0,0.93,0.86,0,No,No,No,Yes,No,No
3575565,11,2,0,0,0,0,0,0,0,0,0,No,0,0.81,0.8,0,Yes,No,Yes,Yes,No,No
2187787,0,2,0,4,4,4,0,0,0,0,0,No,0,0,0,0,Yes,No,Yes,Yes,No,No
4867699,20,8,0,0,0,0,1,1,2,4,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3164357,21,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
4905074,1,12,0,0,0,0,0,0,0,0,0,No,0,0.63,0.75,0,No,No,No,Yes,No,No
3571519,4,12,0,0,0,0,0,0,0,0,0,No,0,0.56,0.63,0,No,No,No,Yes,No,No
3158094,70,12,0,19,56,75,14,36,67,94,21,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3041880,66,2,0,0,0,0,0,4,5,5,1,No,0,0.9,0.91,0,Yes,No,No,Yes,No,No
3285317,816,2,715,2100,4060,6020,514,1782,3587,5555,566,No,0,1,0.9,0,No,No,No,Yes,No,No
2207468,2,12,0,0,0,0,0,0,0,1,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
3201842,6742,8,23,5500,5500,5500,272,672,1714,2537,254,No,0,1,0.99,0,No,No,No,Yes,No,No
4932388,225,8,0,0,0,0,2,4,4,4,1,No,0,0.99,0.96,0,No,No,No,Yes,No,No
2946132,3,8,0,0,0,0,0,0,0,0,2,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
3264252,1449,8,0,0,0,0,0,9,21,31,0,No,0,0.91,0.95,0,No,No,No,Yes,No,No
2888071,6,8,0,4,4,8,1,4,6,11,0,No,0,0.87,0.8,0,No,No,No,Yes,No,No
2158687,6,8,0,0,0,0,1,2,2,3,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
2898871,3,4,0,1,1,1,1,1,1,1,0,No,0,0.95,0.77,0,Yes,No,No,Yes,No,No
3699712,14,12,0,0,0,0,1,1,1,1,1,No,0,0.48,0.5,0,Yes,No,No,Yes,No,No
2089740,5,8,0,0,0,0,1,4,8,12,11,No,0,1,0.97,0,Yes,No,Yes,Yes,No,No
3614752,2,8,0,1,2,4,1,1,3,7,0,No,0,0.69,0.72,0,No,No,No,Yes,No,No
3221685,0,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.95,0,No,No,Yes,Yes,No,No
2189736,128,0,1,0,100,100,6,24,49,92,15,No,0,0,0,0,No,No,Yes,No,No,No
3717433,27,4,0,0,0,0,0,0,1,2,0,No,0,0.71,0.79,0,No,No,No,Yes,No,No
3874647,2,4,0,5,6,6,1,3,3,3,0,No,0,0.59,0.65,0,Yes,No,No,Yes,No,No
